1279418634 182.365
1279430138 182.374
1279473835 182.410
1279476223 182.392
1279477788 182.381
1279487816 182.389
1279495703 182.396
1279504397 182.403
1279512080 182.346
1279517668 182.350
1279556159 182.382
1279563366 182.388
1279566738 182.391
1279572854 182.396
1279578417 182.400
1279578452 182.400
1279586235 182.407
1279598093 182.417
1279612123 182.428
1279639577 182.451
1279643140 182.425
1279652635 182.432
1279658612 182.437
1279682255 182.261
1279696013 182.159
1279726935 181.929
1279733659 181.879
1279740538 181.828
1279749387 181.835
1279774462 181.856
1279782676 181.863
1279811132 181.886
1279847795 181.916
1279849823 181.918
1279851916 181.920
1279858281 181.925
1279860717 181.927
1279860763 181.927
1279861021 181.927
1279863426 181.929
1279864191 181.930
1279868967 181.934
1279903169 181.962
1279923782 181.809
1279927168 181.784
1279931196 181.754
1279932757 181.742
1279940689 181.683
1279952180 181.693
1279957069 181.697
1279991082 181.443
1279994830 181.416
1279994865 181.415
1279998424 181.389
1280003674 181.350
1280009905 181.303
1280015606 181.261
1280032328 181.137
1280074441 180.823
1280078160 180.796
1280081381 180.772
1280085747 180.775
1280101904 180.655
1280103805 180.641
1280111797 180.581
1280170138 180.630
1280173185 180.632
1280182655 180.640
1280185822 180.643
1280188974 180.645
1280203625 180.657
1280210930 180.603
1280254746 180.277
1280261604 180.283
1280271895 180.206
1280281028 180.138
1280293178 180.148
1280333774 179.846
1280342196 179.783
1280346691 179.750
1280348506 179.751
1280352797 179.755
1280357438 179.759
1280384414 179.710
1280432771 179.550
1280456619 179.470
1280515850 179.270
1280529348 179.230
1280780211 178.390
1280943258 177.840
1280966749 177.770
1281033072 177.800
1281063868 177.825
1281076588 177.760
1281116375 177.793
1281122381 177.798
1281127935 177.802
1281130692 177.782
1281151533 177.627
1281167138 177.511
1281201852 177.252
1281217141 177.139
1281236000 177.010
1281350418 177.105
1281375578 177.125
1281385647 177.134
1281403547 177.001
1281409096 176.959
1281544300 177.071
1281552932 177.078
1281568622 177.091
1281594994 177.113
1281633206 177.145
1281665327 177.171
1281665357 177.171
1281681076 177.054
1281721403 176.754
1281740137 176.615
1281748027 176.556
1281756573 176.492
1281758817 176.476
1281759322 176.472
1281811913 176.515
1281830634 176.531
1281831375 176.532
