1277689877 189.400
1277698154 189.338
1277750046 188.952
1277776422 188.756
1277948256 187.478
1278034200 186.838
1278037091 186.817
1278044932 186.758
1278086455 186.449
1278116947 186.222
1278118795 186.224
1278121590 186.226
1278121671 186.226
1278121716 186.225
1278121852 186.225
1278172923 186.268
1278174679 186.255
1278182130 186.199
1278205084 186.028
1278263525 186.077
1278271410 186.083
1278273893 186.085
1278295983 185.921
1278347492 185.963
1278352872 185.968
1278354912 185.970
1278369599 185.860
1278382728 185.763
1278393545 185.772
1278440832 185.800
1278453847 185.703
1278456223 185.685
1278535122 185.098
1278543993 185.032
1278555907 184.944
1278563269 184.950
1278607558 184.620
1278614352 184.570
1278616610 184.553
1278623009 184.505
1278629830 184.455
1278634128 184.423
1278638544 184.426
1278642014 184.429
1278653082 184.347
1278693171 184.200
1278707551 184.093
1278731742 183.913
1278781230 183.545
1278790689 183.474
1278794666 183.445
1278818721 183.465
1278872922 183.061
1278876262 183.064
1278882646 183.069
1278894858 183.080
1278901326 183.085
1278906594 183.089
1278914040 183.095
1278952794 183.127
1278963880 183.137
1278969922 183.142
1278981161 183.151
1278982842 183.152
1278987012 183.156
1278991027 183.159
1278995875 183.163
1278999544 183.166
1279007040 183.172
1279012093 183.176
1279045417 182.929
1279053024 182.935
1279062206 182.942
1279066833 182.946
1279070544 182.949
1279133719 183.000
1279139953 183.005
1279143357 183.008
1279149231 183.013
1279154192 183.017
1279157435 183.020
1279161619 183.023
1279164610 183.026
1279166967 183.027
1279171296 183.031
1279211935 183.065
1279212067 183.065
1279216008 183.068
1279217042 183.069
1279218441 183.070
1279220015 183.071
1279222515 183.073
1279223012 183.074
1279225768 183.053
1279228168 183.055
1279230603 183.057
1279234151 183.060
1279234855 183.061
1279245863 183.070
1279255326 183.000
1279295300 182.702
1279301952 182.653
1279312892 182.662
1279317859 182.666
1279328198 182.600
1279341688 182.611
1279344522 182.590
1279384630 182.400
1279392317 182.343
1279418634 182.365
1279430138 182.374
1279473835 182.410
1279476223 182.392
1279477788 182.381
1279487816 182.389
1279495703 182.396
1279504397 182.403
1279512080 182.346
1279517668 182.350
1279556159 182.382
1279563366 182.388
1279566738 182.391
1279572854 182.396
1279578417 182.400
1279578452 182.400
1279586235 182.407
1279598093 182.417
1279612123 182.428
1279639577 182.451
1279643140 182.425
1279652635 182.432
1279658612 182.437
1279682255 182.261
1279696013 182.159
1279726935 181.929
1279733659 181.879
1279740538 181.828
1279749387 181.835
1279774462 181.856
1279782676 181.863
1279811132 181.886
1279847795 181.916
1279849823 181.918
1279851916 181.920
1279858281 181.925
1279860717 181.927
1279860763 181.927
1279861021 181.927
1279863426 181.929
1279864191 181.930
1279868967 181.934
1279903169 181.962
1279923782 181.809
1279927168 181.784
1279931196 181.754
1279932757 181.742
1279940689 181.683
1279952180 181.693
1279957069 181.697
1279991082 181.443
1279994830 181.416
1279994865 181.415
1279998424 181.389
1280003674 181.350
1280009905 181.303
1280015606 181.261
1280032328 181.137
1280074441 180.823
1280078160 180.796
1280081381 180.772
1280085747 180.775
1280101904 180.655
1280103805 180.641
1280111797 180.581
1280170138 180.630
1280173185 180.632
1280182655 180.640
1280185822 180.643
1280188974 180.645
1280203625 180.657
1280210930 180.603
1280254746 180.277
1280261604 180.283
1280271895 180.206
1280281028 180.138
1280293178 180.148
1280333774 179.846
1280342196 179.783
1280346691 179.750
1280348506 179.751
1280352797 179.755
1280357438 179.759
1280384414 179.710
1280432771 179.550
1280456619 179.470
1280515850 179.270
1280529348 179.230
1280780211 178.390
1280943258 177.840
1280966749 177.770
1281033072 177.800
1281063868 177.825
1281076588 177.760
1281116375 177.793
1281122381 177.798
1281127935 177.802
1281130692 177.782
1281151533 177.627
1281167138 177.511
1281201852 177.252
1281217141 177.139
1281236000 177.010
1281350418 177.105
1281375578 177.125
1281385647 177.134
1281403547 177.001
1281409096 176.959
1281544300 177.071
1281552932 177.078
1281568622 177.091
1281594994 177.113
1281633206 177.145
1281665327 177.171
1281665357 177.171
1281681076 177.054
1281721403 176.754
1281740137 176.615
1281748027 176.556
1281756573 176.492
1281758817 176.476
1281759322 176.472
1281811913 176.515
1281830634 176.531
1281831375 176.532
